Year,Team,Player,Base Price,Winning Bid,Capped/Uncapped,Overseas,RTM
2025,Titans,Prasidh Krishna,"₹2,00,00,000","₹9,50,00,000",Capped,No,No
2025,Titans,Washington Sundar,"₹2,00,00,000","₹3,20,00,000",Capped,No,No
2025,Titans,Sherfane Rutherford,"₹1,50,00,000","₹2,60,00,000",Capped,Yes,No
2025,Titans,Gerald Coetzee,"₹1,25,00,000","₹2,40,00,000",Capped,Yes,No
2025,Titans,Glenn Phillips,"₹2,00,00,000","₹2,00,00,000",Capped,Yes,No
2025,Titans,R. Sai Kishore,"₹75,00,000","₹2,00,00,000",Capped,No,Yes
2025,Titans,Mahipal Lomror,"₹50,00,000","₹1,70,00,000",Uncapped,No,No
2025,Titans,Gurnoor Singh Brar,"₹30,00,000","₹1,30,00,000",Uncapped,No,No
2025,Titans,Mohd. Arshad Khan,"₹30,00,000","₹1,30,00,000",Uncapped,No,No
2025,Titans,Karim Janat,"₹75,00,000","₹75,00,000",Capped,Yes,No
2025,Titans,Jayant Yadav,"₹75,00,000","₹75,00,000",Capped,No,No
2025,Titans,Ishant Sharma,"₹75,00,000","₹75,00,000",Capped,No,No
2025,Titans,Kumar Kushagra,"₹30,00,000","₹65,00,000",Uncapped,No,No
2025,Titans,Kulwant Khejroliya,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Titans,Manav Suthar,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Titans,Anuj Rawat,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Titans,Nishant Sindhu,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Knight Riders,Venkatesh Iyer,"₹2,00,00,000","₹23,75,00,000",Capped,No,No
2025,Knight Riders,Anrich Nortje,"₹2,00,00,000","₹6,50,00,000",Capped,Yes,No
2025,Knight Riders,Quinton De Kock,"₹2,00,00,000","₹3,60,00,000",Capped,Yes,No
2025,Knight Riders,Angkrish Raghuvanshi,"₹30,00,000","₹3,00,00,000",Uncapped,No,No
2025,Knight Riders,Spencer Johnson,"₹2,00,00,000","₹2,80,00,000",Capped,Yes,No
2025,Knight Riders,Moeen Ali,"₹2,00,00,000","₹2,00,00,000",Capped,Yes,No
2025,Knight Riders,Rahmanullah Gurbaz,"₹2,00,00,000","₹2,00,00,000",Capped,Yes,No
2025,Knight Riders,Vaibhav Arora,"₹30,00,000","₹1,80,00,000",Uncapped,No,No
2025,Knight Riders,Ajinkya Rahane,"₹1,50,00,000","₹1,50,00,000",Capped,No,No
2025,Knight Riders,Rovman Powell,"₹1,50,00,000","₹1,50,00,000",Capped,Yes,No
2025,Knight Riders,Umran  Malik,"₹75,00,000","₹75,00,000",Capped,No,No
2025,Knight Riders,Manish Pandey,"₹75,00,000","₹75,00,000",Capped,No,No
2025,Knight Riders,Anukul Roy,"₹30,00,000","₹40,00,000",Uncapped,No,No
2025,Knight Riders,Luvnith Sisodia,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Knight Riders,Mayank Markande,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Giants,Rishabh Pant,"₹2,00,00,000","₹27,00,00,000",Capped,No,No
2025,Super Giants,Avesh Khan,"₹2,00,00,000","₹9,75,00,000",Capped,No,No
2025,Super Giants,Akash Deep,"₹1,00,00,000","₹8,00,00,000",Capped,No,No
2025,Super Giants,David Miller,"₹1,50,00,000","₹7,50,00,000",Capped,Yes,No
2025,Super Giants,Abdul Samad,"₹30,00,000","₹4,20,00,000",Uncapped,No,No
2025,Super Giants,Mitchell Marsh,"₹2,00,00,000","₹3,40,00,000",Capped,Yes,No
2025,Super Giants,Shahbaz Ahamad,"₹1,00,00,000","₹2,40,00,000",Capped,No,No
2025,Super Giants,Aiden Markram,"₹2,00,00,000","₹2,00,00,000",Capped,Yes,No
2025,Super Giants,Matthew Breetzke,"₹75,00,000","₹75,00,000",Capped,Yes,No
2025,Super Giants,Shamar Joseph,"₹75,00,000","₹75,00,000",Capped,Yes,Yes
2025,Super Giants,M. Siddharth,"₹30,00,000","₹75,00,000",Uncapped,No,No
2025,Super Giants,Arshin Kulkarni,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Giants,Rajvardhan Hangargekar,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Giants,Yuvraj Chaudhary,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Giants,Prince Yadav,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Giants,Akash Singh,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Giants,Digvesh Singh,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Giants,Himmat Singh,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Giants,Aryan Juyal,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Indians,Trent Boult,"₹2,00,00,000","₹12,50,00,000",Capped,Yes,No
2025,Indians,Deepak Chahar,"₹2,00,00,000","₹9,25,00,000",Capped,No,No
2025,Indians,Will Jacks,"₹2,00,00,000","₹5,25,00,000",Capped,Yes,No
2025,Indians,Naman Dhir,"₹30,00,000","₹5,25,00,000",Uncapped,No,Yes
2025,Indians,Allah  Ghazanfar,"₹75,00,000","₹4,80,00,000",Capped,Yes,No
2025,Indians,Mitchell Santner,"₹2,00,00,000","₹2,00,00,000",Capped,Yes,No
2025,Indians,Ryan Rickelton,"₹1,00,00,000","₹1,00,00,000",Capped,Yes,No
2025,Indians,Lizaad Williams,"₹75,00,000","₹75,00,000",Capped,Yes,No
2025,Indians,Reece Topley,"₹75,00,000","₹75,00,000",Capped,Yes,No
2025,Indians,Robin Minz,"₹30,00,000","₹65,00,000",Uncapped,No,No
2025,Indians,Karn Sharma,"₹50,00,000","₹50,00,000",Uncapped,No,No
2025,Indians,Vignesh Puthur,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Indians,Arjun  Tendulkar,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Indians,Bevan John Jacobs,"₹30,00,000","₹30,00,000",Uncapped,Yes,No
2025,Indians,Venkata Satyanarayana Penmetsa,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Indians,Raj Angad Bawa,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Indians,Shrijith Krishnan,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Indians,Ashwani Kumar,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Kings,Shreyas Iyer,"₹2,00,00,000","₹26,75,00,000",Capped,No,No
2025,Kings,Yuzvendra Chahal,"₹2,00,00,000","₹18,00,00,000",Capped,No,No
2025,Kings,Arshdeep Singh,"₹2,00,00,000","₹18,00,00,000",Capped,No,Yes
2025,Kings,Marcus Stoinis,"₹2,00,00,000","₹11,00,00,000",Capped,Yes,No
2025,Kings,Marco Jansen,"₹1,25,00,000","₹7,00,00,000",Capped,Yes,No
2025,Kings,Nehal Wadhera,"₹30,00,000","₹4,20,00,000",Uncapped,No,No
2025,Kings,Glenn Maxwell,"₹2,00,00,000","₹4,20,00,000",Capped,Yes,No
2025,Kings,Priyansh Arya,"₹30,00,000","₹3,80,00,000",Uncapped,No,No
2025,Kings,Josh Inglis,"₹2,00,00,000","₹2,60,00,000",Capped,Yes,No
2025,Kings,Azmatullah Omarzai,"₹1,50,00,000","₹2,40,00,000",Capped,Yes,No
2025,Kings,Lockie Ferguson,"₹2,00,00,000","₹2,00,00,000",Capped,Yes,No
2025,Kings,Vyshak Vijaykumar,"₹30,00,000","₹1,80,00,000",Uncapped,No,No
2025,Kings,Yash Thakur,"₹30,00,000","₹1,60,00,000",Uncapped,No,No
2025,Kings,Harpreet  Brar,"₹30,00,000","₹1,50,00,000",Uncapped,No,No
2025,Kings,Aaron Hardie,"₹1,25,00,000","₹1,25,00,000",Capped,Yes,No
2025,Kings,Vishnu Vinod,"₹30,00,000","₹95,00,000",Uncapped,No,No
2025,Kings,Xavier Bartlett,"₹75,00,000","₹80,00,000",Capped,Yes,No
2025,Kings,Kuldeep  Sen,"₹75,00,000","₹80,00,000",Capped,No,No
2025,Kings,Pravin Dubey,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Kings,Pyla Avinash,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Kings,Suryansh  Shedge,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Kings,Musheer Khan,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Kings,Harnoor Pannu,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Royals,Jofra Archer,"₹2,00,00,000","₹12,50,00,000",Capped,Yes,No
2025,Royals,Tushar Deshpande,"₹1,00,00,000","₹6,50,00,000",Capped,No,No
2025,Royals,Wanindu Hasaranga,"₹2,00,00,000","₹5,25,00,000",Capped,Yes,No
2025,Royals,Maheesh Theekshana,"₹2,00,00,000","₹4,40,00,000",Capped,Yes,No
2025,Royals,Nitish Rana,"₹1,50,00,000","₹4,20,00,000",Capped,No,No
2025,Royals,Fazalhaq Farooqi,"₹2,00,00,000","₹2,00,00,000",Capped,Yes,No
2025,Royals,Kwena Maphaka,"₹75,00,000","₹1,50,00,000",Capped,Yes,No
2025,Royals,Akash Madhwal,"₹30,00,000","₹1,20,00,000",Uncapped,No,No
2025,Royals,Vaibhav Suryavanshi,"₹30,00,000","₹1,10,00,000",Uncapped,No,No
2025,Royals,Shubham Dubey,"₹30,00,000","₹80,00,000",Uncapped,No,No
2025,Royals,Yudhvir Charak,"₹30,00,000","₹35,00,000",Uncapped,No,No
2025,Royals,Ashok Sharma,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Royals,Kunal Rathore,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Royals,Kumar Kartikeya Singh,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Challengers Bengaluru,Josh Hazlewood,"₹2,00,00,000","₹12,50,00,000",Capped,Yes,No
2025,Challengers Bengaluru,Phil Salt,"₹2,00,00,000","₹11,50,00,000",Capped,Yes,No
2025,Challengers Bengaluru,Jitesh Sharma,"₹1,00,00,000","₹11,00,00,000",Capped,No,No
2025,Challengers Bengaluru,Bhuvneshwar Kumar,"₹2,00,00,000","₹10,75,00,000",Capped,No,No
2025,Challengers Bengaluru,Liam Livingstone,"₹2,00,00,000","₹8,75,00,000",Capped,Yes,No
2025,Challengers Bengaluru,Rasikh Dar,"₹30,00,000","₹6,00,00,000",Uncapped,No,No
2025,Challengers Bengaluru,Krunal Pandya,"₹2,00,00,000","₹5,75,00,000",Capped,No,No
2025,Challengers Bengaluru,Tim David,"₹2,00,00,000","₹3,00,00,000",Capped,Yes,No
2025,Challengers Bengaluru,Jacob Bethell,"₹1,25,00,000","₹2,60,00,000",Capped,Yes,No
2025,Challengers Bengaluru,Suyash Sharma,"₹30,00,000","₹2,60,00,000",Uncapped,No,No
2025,Challengers Bengaluru,Devdutt Padikkal,"₹2,00,00,000","₹2,00,00,000",Capped,No,No
2025,Challengers Bengaluru,Nuwan Thushara,"₹75,00,000","₹1,60,00,000",Capped,Yes,No
2025,Challengers Bengaluru,Romario Shepherd,"₹1,50,00,000","₹1,50,00,000",Capped,Yes,No
2025,Challengers Bengaluru,Lungisani Ngidi,"₹1,00,00,000","₹1,00,00,000",Capped,Yes,No
2025,Challengers Bengaluru,Swapnil Singh,"₹30,00,000","₹50,00,000",Uncapped,No,Yes
2025,Challengers Bengaluru,Mohit Rathee,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Challengers Bengaluru,Abhinandan Singh,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Challengers Bengaluru,Swastik Chhikara,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Challengers Bengaluru,Manoj Bhandage,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Hyderabad,Ishan Kishan,"₹2,00,00,000","₹11,25,00,000",Capped,No,No
2025,Hyderabad,Mohammad Shami,"₹2,00,00,000","₹10,00,00,000",Capped,No,No
2025,Hyderabad,Harshal Patel,"₹2,00,00,000","₹8,00,00,000",Capped,No,No
2025,Hyderabad,Abhinav Manohar,"₹30,00,000","₹3,20,00,000",Uncapped,No,No
2025,Hyderabad,Rahul Chahar,"₹1,00,00,000","₹3,20,00,000",Capped,No,No
2025,Hyderabad,Adam Zampa,"₹2,00,00,000","₹2,40,00,000",Capped,Yes,No
2025,Hyderabad,Simarjeet Singh,"₹30,00,000","₹1,50,00,000",Uncapped,No,No
2025,Hyderabad,Eshan Malinga,"₹30,00,000","₹1,20,00,000",Uncapped,Yes,No
2025,Hyderabad,Brydon Carse,"₹1,00,00,000","₹1,00,00,000",Capped,Yes,No
2025,Hyderabad,Jaydev Unadkat,"₹1,00,00,000","₹1,00,00,000",Capped,No,No
2025,Hyderabad,Kamindu Mendis,"₹75,00,000","₹75,00,000",Capped,Yes,No
2025,Hyderabad,Zeeshan Ansari,"₹30,00,000","₹40,00,000",Uncapped,No,No
2025,Hyderabad,Sachin Baby,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Hyderabad,Aniket Verma,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Hyderabad,Atharva Taide,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Hyderabad,,Rishabh Pant,"₹2,00,00,000","₹27,00,00,000",No,No
2025,Hyderabad,,Shreyas Iyer,"₹2,00,00,000","₹26,75,00,000",No,No
2025,Hyderabad,,Venkatesh Iyer,"₹2,00,00,000","₹23,75,00,000",No,No
2025,Hyderabad,,Arshdeep Singh,"₹2,00,00,000","₹18,00,00,000",No,Yes
2025,Hyderabad,,Yuzvendra Chahal,"₹2,00,00,000","₹18,00,00,000",No,No
2025,Hyderabad,,Jos  Buttler,"₹2,00,00,000","₹15,75,00,000",No,No
2025,Hyderabad,,KL Rahul,"₹2,00,00,000","₹14,00,00,000",No,No
2025,Hyderabad,,Trent Boult,"₹2,00,00,000","₹12,50,00,000",No,No
2025,Hyderabad,,Jofra Archer,"₹2,00,00,000","₹12,50,00,000",No,No
2025,Hyderabad,,Josh Hazlewood,"₹2,00,00,000","₹12,50,00,000",No,No
2025,Hyderabad,,Mohammad Siraj,"₹2,00,00,000","₹12,25,00,000",No,No
2025,Hyderabad,,Mitchell Starc,"₹2,00,00,000","₹11,75,00,000",No,No
2025,Hyderabad,,Phil Salt,"₹2,00,00,000","₹11,50,00,000",No,No
2025,Hyderabad,,Ishan Kishan,"₹2,00,00,000","₹11,25,00,000",No,No
2025,Hyderabad,,Marcus Stoinis,"₹2,00,00,000","₹11,00,00,000",No,No
2025,Hyderabad,,Jitesh Sharma,"₹1,00,00,000","₹11,00,00,000",No,No
2025,Hyderabad,,T. Natarajan,"₹2,00,00,000","₹10,75,00,000",No,No
2025,Hyderabad,,Kagiso Rabada,"₹2,00,00,000","₹10,75,00,000",No,No
2025,Hyderabad,,Bhuvneshwar Kumar,"₹2,00,00,000","₹10,75,00,000",No,No
2025,Hyderabad,,Noor Ahmad,"₹2,00,00,000","₹10,00,00,000",No,No
